coverage_id,category,session,unit,source_file,source_page,problem_number,prompt_id,official_answer_available,note_file,note_anchor,solution_status,verification_method
class-S05-p1,in_class,5,1,05_In_Class_Questions/MIT6_042JS15_cp5.pdf,1,1,,no,01_Proofs.md,#Session 5 — Quantifiers and Predicate Logic,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S05-p2,in_class,5,1,05_In_Class_Questions/MIT6_042JS15_cp5.pdf,1,2,,no,01_Proofs.md,#Session 5 — Quantifiers and Predicate Logic,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S05-p3,in_class,5,1,05_In_Class_Questions/MIT6_042JS15_cp5.pdf,2,3,,no,01_Proofs.md,#Session 5 — Quantifiers and Predicate Logic,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S05-p4,in_class,5,1,05_In_Class_Questions/MIT6_042JS15_cp5.pdf,2,4,,no,01_Proofs.md,#Session 5 — Quantifiers and Predicate Logic,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S05-p5,in_class,5,1,05_In_Class_Questions/MIT6_042JS15_cp5.pdf,2,5,,no,01_Proofs.md,#Session 5 — Quantifiers and Predicate Logic,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S06-p1,in_class,6,1,05_In_Class_Questions/MIT6_042JS15_cp6.pdf,1,1,,no,01_Proofs.md,#Session 6 — Sets,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S06-p2,in_class,6,1,05_In_Class_Questions/MIT6_042JS15_cp6.pdf,1,2,,no,01_Proofs.md,#Session 6 — Sets,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S06-p3,in_class,6,1,05_In_Class_Questions/MIT6_042JS15_cp6.pdf,2,3,,no,01_Proofs.md,#Session 6 — Sets,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S06-p4,in_class,6,1,05_In_Class_Questions/MIT6_042JS15_cp6.pdf,2,4,,no,01_Proofs.md,#Session 6 — Sets,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S07-p1,in_class,7,1,05_In_Class_Questions/MIT6_042JS15_cp7.pdf,1,1,,no,01_Proofs.md,#Session 7 — Binary Relations,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S07-p2,in_class,7,1,05_In_Class_Questions/MIT6_042JS15_cp7.pdf,1,2,,no,01_Proofs.md,#Session 7 — Binary Relations,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S07-p3,in_class,7,1,05_In_Class_Questions/MIT6_042JS15_cp7.pdf,1,3,,no,01_Proofs.md,#Session 7 — Binary Relations,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S07-p4,in_class,7,1,05_In_Class_Questions/MIT6_042JS15_cp7.pdf,2,4,,no,01_Proofs.md,#Session 7 — Binary Relations,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S07-p5,in_class,7,1,05_In_Class_Questions/MIT6_042JS15_cp7.pdf,2,5,,no,01_Proofs.md,#Session 7 — Binary Relations,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S08-p1,in_class,8,1,05_In_Class_Questions/MIT6_042JS15_cp8.pdf,1,1,,no,01_Proofs.md,#Session 8 — Induction,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S08-p2,in_class,8,1,05_In_Class_Questions/MIT6_042JS15_cp8.pdf,1,2,,no,01_Proofs.md,#Session 8 — Induction,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S08-p3,in_class,8,1,05_In_Class_Questions/MIT6_042JS15_cp8.pdf,1,3,,no,01_Proofs.md,#Session 8 — Induction,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S08-p4,in_class,8,1,05_In_Class_Questions/MIT6_042JS15_cp8.pdf,1,4,,no,01_Proofs.md,#Session 8 — Induction,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S09-p1,in_class,9,1,05_In_Class_Questions/MIT6_042JS15_cp9.pdf,1,1,,no,01_Proofs.md,#Session 9 — State Machines and Invariants,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S09-p2,in_class,9,1,05_In_Class_Questions/MIT6_042JS15_cp9.pdf,1,2,,no,01_Proofs.md,#Session 9 — State Machines and Invariants,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S09-p3,in_class,9,1,05_In_Class_Questions/MIT6_042JS15_cp9.pdf,2,3,,no,01_Proofs.md,#Session 9 — State Machines and Invariants,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S09-p4,in_class,9,1,05_In_Class_Questions/MIT6_042JS15_cp9.pdf,4,4,,no,01_Proofs.md,#Session 9 — State Machines and Invariants,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S10-p1,in_class,10,1,05_In_Class_Questions/MIT6_042JS15_cp10.pdf,1,1,,no,01_Proofs.md,#Session 10 — Recursive Definitions,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S10-p2,in_class,10,1,05_In_Class_Questions/MIT6_042JS15_cp10.pdf,1,2,,no,01_Proofs.md,#Session 10 — Recursive Definitions,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S10-p3,in_class,10,1,05_In_Class_Questions/MIT6_042JS15_cp10.pdf,2,3,,no,01_Proofs.md,#Session 10 — Recursive Definitions,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S10-p4,in_class,10,1,05_In_Class_Questions/MIT6_042JS15_cp10.pdf,3,4,,no,01_Proofs.md,#Session 10 — Recursive Definitions,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S11-p1,in_class,11,1,05_In_Class_Questions/MIT6_042JS15_cp11.pdf,1,1,,no,01_Proofs.md,#Session 11 — Infinite Sets,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S11-p2,in_class,11,1,05_In_Class_Questions/MIT6_042JS15_cp11.pdf,1,2,,no,01_Proofs.md,#Session 11 — Infinite Sets,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S11-p3,in_class,11,1,05_In_Class_Questions/MIT6_042JS15_cp11.pdf,1,3,,no,01_Proofs.md,#Session 11 — Infinite Sets,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S11-p4,in_class,11,1,05_In_Class_Questions/MIT6_042JS15_cp11.pdf,2,4,,no,01_Proofs.md,#Session 11 — Infinite Sets,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S12-p1,in_class,12,2,05_In_Class_Questions/MIT6_042JS15_cp12.pdf,1,1,,no,02_Structures.md,#Session 12 — GCDs,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S12-p2,in_class,12,2,05_In_Class_Questions/MIT6_042JS15_cp12.pdf,1,2,,no,02_Structures.md,#Session 12 — GCDs,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S12-p3,in_class,12,2,05_In_Class_Questions/MIT6_042JS15_cp12.pdf,1,3,,no,02_Structures.md,#Session 12 — GCDs,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S12-p4,in_class,12,2,05_In_Class_Questions/MIT6_042JS15_cp12.pdf,2,4,,no,02_Structures.md,#Session 12 — GCDs,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S13-p1,in_class,13,2,05_In_Class_Questions/MIT6_042JS15_cp13.pdf,1,1,,no,02_Structures.md,#Session 13 — Congruences,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S13-p2,in_class,13,2,05_In_Class_Questions/MIT6_042JS15_cp13.pdf,1,2,,no,02_Structures.md,#Session 13 — Congruences,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S13-p3,in_class,13,2,05_In_Class_Questions/MIT6_042JS15_cp13.pdf,1,3,,no,02_Structures.md,#Session 13 — Congruences,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S14-p1,in_class,14,2,05_In_Class_Questions/MIT6_042JS15_cp14.pdf,1,1,,no,02_Structures.md,#Session 14 — Euler's Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S14-p2,in_class,14,2,05_In_Class_Questions/MIT6_042JS15_cp14.pdf,1,2,,no,02_Structures.md,#Session 14 — Euler's Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S14-p3,in_class,14,2,05_In_Class_Questions/MIT6_042JS15_cp14.pdf,1,3,,no,02_Structures.md,#Session 14 — Euler's Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S14-p4,in_class,14,2,05_In_Class_Questions/MIT6_042JS15_cp14.pdf,1,4,,no,02_Structures.md,#Session 14 — Euler's Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S15-p1,in_class,15,2,05_In_Class_Questions/MIT6_042JS15_cp15.pdf,1,1,,no,02_Structures.md,#Session 15 — RSA Encryption,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S15-p2,in_class,15,2,05_In_Class_Questions/MIT6_042JS15_cp15.pdf,1,2,,no,02_Structures.md,#Session 15 — RSA Encryption,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S15-p3,in_class,15,2,05_In_Class_Questions/MIT6_042JS15_cp15.pdf,1,3,,no,02_Structures.md,#Session 15 — RSA Encryption,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S16-p1,in_class,16,2,05_In_Class_Questions/MIT6_042JS15_cp16.pdf,1,1,,no,02_Structures.md,#Session 16 — Digraphs Walks and Paths,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S16-p2,in_class,16,2,05_In_Class_Questions/MIT6_042JS15_cp16.pdf,1,2,,no,02_Structures.md,#Session 16 — Digraphs Walks and Paths,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S16-p3,in_class,16,2,05_In_Class_Questions/MIT6_042JS15_cp16.pdf,1,3,,no,02_Structures.md,#Session 16 — Digraphs Walks and Paths,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S16-p4,in_class,16,2,05_In_Class_Questions/MIT6_042JS15_cp16.pdf,2,4,,no,02_Structures.md,#Session 16 — Digraphs Walks and Paths,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S17-p1,in_class,17,2,05_In_Class_Questions/MIT6_042JS15_cp17.pdf,1,1,,no,02_Structures.md,#Session 17 — Directed Acyclic Graphs,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S17-p2,in_class,17,2,05_In_Class_Questions/MIT6_042JS15_cp17.pdf,1,2,,no,02_Structures.md,#Session 17 — Directed Acyclic Graphs,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S17-p3,in_class,17,2,05_In_Class_Questions/MIT6_042JS15_cp17.pdf,3,3,,no,02_Structures.md,#Session 17 — Directed Acyclic Graphs,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S17-p4,in_class,17,2,05_In_Class_Questions/MIT6_042JS15_cp17.pdf,3,4,,no,02_Structures.md,#Session 17 — Directed Acyclic Graphs,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S18-p1,in_class,18,2,05_In_Class_Questions/MIT6_042JS15_cp18.pdf,1,1,,no,02_Structures.md,#Session 18 — Partial Orders and Equivalence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S18-p2,in_class,18,2,05_In_Class_Questions/MIT6_042JS15_cp18.pdf,1,2,,no,02_Structures.md,#Session 18 — Partial Orders and Equivalence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S18-p3,in_class,18,2,05_In_Class_Questions/MIT6_042JS15_cp18.pdf,1,3,,no,02_Structures.md,#Session 18 — Partial Orders and Equivalence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S18-p4,in_class,18,2,05_In_Class_Questions/MIT6_042JS15_cp18.pdf,2,4,,no,02_Structures.md,#Session 18 — Partial Orders and Equivalence,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S19-p1,in_class,19,2,05_In_Class_Questions/MIT6_042JS15_cp19.pdf,1,1,,no,02_Structures.md,#Session 19 — Degrees and Isomorphism,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S19-p2,in_class,19,2,05_In_Class_Questions/MIT6_042JS15_cp19.pdf,1,2,,no,02_Structures.md,#Session 19 — Degrees and Isomorphism,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S19-p3,in_class,19,2,05_In_Class_Questions/MIT6_042JS15_cp19.pdf,1,3,,no,02_Structures.md,#Session 19 — Degrees and Isomorphism,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S19-p4,in_class,19,2,05_In_Class_Questions/MIT6_042JS15_cp19.pdf,1,4,,no,02_Structures.md,#Session 19 — Degrees and Isomorphism,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S19-p5,in_class,19,2,05_In_Class_Questions/MIT6_042JS15_cp19.pdf,2,5,,no,02_Structures.md,#Session 19 — Degrees and Isomorphism,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S20-p1,in_class,20,2,05_In_Class_Questions/MIT6_042JS15_cp20.pdf,1,1,,no,02_Structures.md,#Session 20 — Coloring and Connectivity,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S20-p2,in_class,20,2,05_In_Class_Questions/MIT6_042JS15_cp20.pdf,2,2,,no,02_Structures.md,#Session 20 — Coloring and Connectivity,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S20-p3,in_class,20,2,05_In_Class_Questions/MIT6_042JS15_cp20.pdf,2,3,,no,02_Structures.md,#Session 20 — Coloring and Connectivity,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S20-p4,in_class,20,2,05_In_Class_Questions/MIT6_042JS15_cp20.pdf,3,4,,no,02_Structures.md,#Session 20 — Coloring and Connectivity,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S21-p1,in_class,21,2,05_In_Class_Questions/MIT6_042JS15_cp21.pdf,1,1,,no,02_Structures.md,#Session 21 — Trees and Minimum Spanning Trees,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S21-p2,in_class,21,2,05_In_Class_Questions/MIT6_042JS15_cp21.pdf,1,2,,no,02_Structures.md,#Session 21 — Trees and Minimum Spanning Trees,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S21-p3,in_class,21,2,05_In_Class_Questions/MIT6_042JS15_cp21.pdf,1,3,,no,02_Structures.md,#Session 21 — Trees and Minimum Spanning Trees,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S21-p4,in_class,21,2,05_In_Class_Questions/MIT6_042JS15_cp21.pdf,2,4,,no,02_Structures.md,#Session 21 — Trees and Minimum Spanning Trees,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S22-p1,in_class,22,2,05_In_Class_Questions/MIT6_042JS15_cp22.pdf,1,1,,no,02_Structures.md,#Session 22 — Stable Matching and Hall's Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S22-p2,in_class,22,2,05_In_Class_Questions/MIT6_042JS15_cp22.pdf,1,2,,no,02_Structures.md,#Session 22 — Stable Matching and Hall's Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S22-p3,in_class,22,2,05_In_Class_Questions/MIT6_042JS15_cp22.pdf,1,3,,no,02_Structures.md,#Session 22 — Stable Matching and Hall's Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S22-p4,in_class,22,2,05_In_Class_Questions/MIT6_042JS15_cp22.pdf,2,4,,no,02_Structures.md,#Session 22 — Stable Matching and Hall's Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S23-p1,in_class,23,3,05_In_Class_Questions/MIT6_042JS15_cp23.pdf,1,1,,no,03_Counting.md,#Session 23 — Sums & Products,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S23-p2,in_class,23,3,05_In_Class_Questions/MIT6_042JS15_cp23.pdf,1,2,,no,03_Counting.md,#Session 23 — Sums & Products,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S23-p3,in_class,23,3,05_In_Class_Questions/MIT6_042JS15_cp23.pdf,2,3,,no,03_Counting.md,#Session 23 — Sums & Products,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S23-p4,in_class,23,3,05_In_Class_Questions/MIT6_042JS15_cp23.pdf,2,4,,no,03_Counting.md,#Session 23 — Sums & Products,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S23-p5,in_class,23,3,05_In_Class_Questions/MIT6_042JS15_cp23.pdf,2,5,,no,03_Counting.md,#Session 23 — Sums & Products,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S24-p1,in_class,24,3,05_In_Class_Questions/MIT6_042JS15_cp24.pdf,1,1,,no,03_Counting.md,#Session 24 — Asymptotics,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S24-p2,in_class,24,3,05_In_Class_Questions/MIT6_042JS15_cp24.pdf,1,2,,no,03_Counting.md,#Session 24 — Asymptotics,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S24-p3,in_class,24,3,05_In_Class_Questions/MIT6_042JS15_cp24.pdf,1,3,,no,03_Counting.md,#Session 24 — Asymptotics,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S24-p4,in_class,24,3,05_In_Class_Questions/MIT6_042JS15_cp24.pdf,2,4,,no,03_Counting.md,#Session 24 — Asymptotics,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S24-p5,in_class,24,3,05_In_Class_Questions/MIT6_042JS15_cp24.pdf,2,5,,no,03_Counting.md,#Session 24 — Asymptotics,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S25-p1,in_class,25,3,05_In_Class_Questions/MIT6_042JS15_cp25.pdf,1,1,,no,03_Counting.md,#Session 25 — Counting with Bijections,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S25-p2,in_class,25,3,05_In_Class_Questions/MIT6_042JS15_cp25.pdf,1,2,,no,03_Counting.md,#Session 25 — Counting with Bijections,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S25-p3,in_class,25,3,05_In_Class_Questions/MIT6_042JS15_cp25.pdf,2,3,,no,03_Counting.md,#Session 25 — Counting with Bijections,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S25-p4,in_class,25,3,05_In_Class_Questions/MIT6_042JS15_cp25.pdf,2,4,,no,03_Counting.md,#Session 25 — Counting with Bijections,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S26-p1,in_class,26,3,05_In_Class_Questions/MIT6_042JS15_cp26.pdf,1,1,,no,03_Counting.md,#Session 26 — Repetitions & Binomial Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S26-p2,in_class,26,3,05_In_Class_Questions/MIT6_042JS15_cp26.pdf,1,2,,no,03_Counting.md,#Session 26 — Repetitions & Binomial Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S26-p3,in_class,26,3,05_In_Class_Questions/MIT6_042JS15_cp26.pdf,1,3,,no,03_Counting.md,#Session 26 — Repetitions & Binomial Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S26-p4,in_class,26,3,05_In_Class_Questions/MIT6_042JS15_cp26.pdf,2,4,,no,03_Counting.md,#Session 26 — Repetitions & Binomial Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S26-p5,in_class,26,3,05_In_Class_Questions/MIT6_042JS15_cp26.pdf,3,5,,no,03_Counting.md,#Session 26 — Repetitions & Binomial Theorem,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S27-p1,in_class,27,3,05_In_Class_Questions/MIT6_042JS15_cp27.pdf,1,1,,no,03_Counting.md,#Session 27 — Pigeonhole Principle & Inclusion–Exclusion,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S27-p2,in_class,27,3,05_In_Class_Questions/MIT6_042JS15_cp27.pdf,1,2,,no,03_Counting.md,#Session 27 — Pigeonhole Principle & Inclusion–Exclusion,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S27-p3,in_class,27,3,05_In_Class_Questions/MIT6_042JS15_cp27.pdf,1,3,,no,03_Counting.md,#Session 27 — Pigeonhole Principle & Inclusion–Exclusion,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S27-p4,in_class,27,3,05_In_Class_Questions/MIT6_042JS15_cp27.pdf,2,4,,no,03_Counting.md,#Session 27 — Pigeonhole Principle & Inclusion–Exclusion,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S27-p5,in_class,27,3,05_In_Class_Questions/MIT6_042JS15_cp27.pdf,2,5,,no,03_Counting.md,#Session 27 — Pigeonhole Principle & Inclusion–Exclusion,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S28-p1,in_class,28,4,05_In_Class_Questions/MIT6_042JS15_cp28.pdf,1,1,,no,04_Probability.md,#Session 28 — Intro to Discrete Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S28-p2,in_class,28,4,05_In_Class_Questions/MIT6_042JS15_cp28.pdf,1,2,,no,04_Probability.md,#Session 28 — Intro to Discrete Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S28-p3,in_class,28,4,05_In_Class_Questions/MIT6_042JS15_cp28.pdf,2,3,,no,04_Probability.md,#Session 28 — Intro to Discrete Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S28-p4,in_class,28,4,05_In_Class_Questions/MIT6_042JS15_cp28.pdf,2,4,,no,04_Probability.md,#Session 28 — Intro to Discrete Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S28-p5,in_class,28,4,05_In_Class_Questions/MIT6_042JS15_cp28.pdf,2,5,,no,04_Probability.md,#Session 28 — Intro to Discrete Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S28-p6,in_class,28,4,05_In_Class_Questions/MIT6_042JS15_cp28.pdf,3,6,,no,04_Probability.md,#Session 28 — Intro to Discrete Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S29-p1,in_class,29,4,05_In_Class_Questions/MIT6_042JS15_cp29.pdf,1,1,,no,04_Probability.md,#Session 29 — Conditional Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S29-p2,in_class,29,4,05_In_Class_Questions/MIT6_042JS15_cp29.pdf,2,2,,no,04_Probability.md,#Session 29 — Conditional Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S29-p3,in_class,29,4,05_In_Class_Questions/MIT6_042JS15_cp29.pdf,2,3,,no,04_Probability.md,#Session 29 — Conditional Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S29-p4,in_class,29,4,05_In_Class_Questions/MIT6_042JS15_cp29.pdf,2,4,,no,04_Probability.md,#Session 29 — Conditional Probability,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S30-p1,in_class,30,4,05_In_Class_Questions/MIT6_042JS15_cp30.pdf,1,1,,no,04_Probability.md,#Session 30 — Independence & Causality,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S30-p2,in_class,30,4,05_In_Class_Questions/MIT6_042JS15_cp30.pdf,1,2,,no,04_Probability.md,#Session 30 — Independence & Causality,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S30-p3,in_class,30,4,05_In_Class_Questions/MIT6_042JS15_cp30.pdf,2,3,,no,04_Probability.md,#Session 30 — Independence & Causality,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S30-p4,in_class,30,4,05_In_Class_Questions/MIT6_042JS15_cp30.pdf,2,4,,no,04_Probability.md,#Session 30 — Independence & Causality,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S31-p1,in_class,31,4,05_In_Class_Questions/MIT6_042JS15_cp31.pdf,1,1,,no,04_Probability.md,#Session 31 — Random Variables & Density Functions,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S31-p2,in_class,31,4,05_In_Class_Questions/MIT6_042JS15_cp31.pdf,1,2,,no,04_Probability.md,#Session 31 — Random Variables & Density Functions,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S31-p3,in_class,31,4,05_In_Class_Questions/MIT6_042JS15_cp31.pdf,1,3,,no,04_Probability.md,#Session 31 — Random Variables & Density Functions,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S31-p4,in_class,31,4,05_In_Class_Questions/MIT6_042JS15_cp31.pdf,2,4,,no,04_Probability.md,#Session 31 — Random Variables & Density Functions,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S31-p5,in_class,31,4,05_In_Class_Questions/MIT6_042JS15_cp31.pdf,2,5,,no,04_Probability.md,#Session 31 — Random Variables & Density Functions,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S32-p1,in_class,32,4,05_In_Class_Questions/MIT6_042JS15_cp32.pdf,1,1,,no,04_Probability.md,#Session 32 — Expectation,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S32-p2,in_class,32,4,05_In_Class_Questions/MIT6_042JS15_cp32.pdf,1,2,,no,04_Probability.md,#Session 32 — Expectation,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S32-p3,in_class,32,4,05_In_Class_Questions/MIT6_042JS15_cp32.pdf,1,3,,no,04_Probability.md,#Session 32 — Expectation,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S32-p4,in_class,32,4,05_In_Class_Questions/MIT6_042JS15_cp32.pdf,1,4,,no,04_Probability.md,#Session 32 — Expectation,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S32-p5,in_class,32,4,05_In_Class_Questions/MIT6_042JS15_cp32.pdf,2,5,,no,04_Probability.md,#Session 32 — Expectation,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S33-p1,in_class,33,4,05_In_Class_Questions/MIT6_042JS15_cp33.pdf,1,1,,no,04_Probability.md,#Session 33 — Deviation: Markov & Chebyshev Bounds,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S33-p2,in_class,33,4,05_In_Class_Questions/MIT6_042JS15_cp33.pdf,1,2,,no,04_Probability.md,#Session 33 — Deviation: Markov & Chebyshev Bounds,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S33-p3,in_class,33,4,05_In_Class_Questions/MIT6_042JS15_cp33.pdf,2,3,,no,04_Probability.md,#Session 33 — Deviation: Markov & Chebyshev Bounds,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
class-S33-p4,in_class,33,4,05_In_Class_Questions/MIT6_042JS15_cp33.pdf,2,4,,no,04_Probability.md,#Session 33 — Deviation: Markov & Chebyshev Bounds,integrated; complete independent solution in course note,independent derivation; boundary and small-case checks in course note
